"","x","y","spatial_cluster"
"cell25160",3570.08470352367,-3035.70608496293,"5"
"cell25162",3586.87870395929,-3127.66808734834,"5"
"cell25163",3540.11470274627,-3004.11608414352,"4"
"cell25164",3605.13070443273,-3107.85008683428,"5"
"cell25167",3598.81270426884,-3040.02608507499,"5"
"cell25169",3560.90470328555,-3126.48008731753,"5"
"cell25171",3645.46870547906,-2930.19548222609,"5"
"cell25175",3532.71670255437,-3121.89008719847,"5"
"cell25181",3679.7047063671,-3048.0180852823,"5"
"cell25182",3534.22870259359,-2983.38008360565,"4"
"cell25185",3683.53870646656,-3025.5540846996,"5"
"cell25188",3587.9047039859,-3045.53408521786,"5"
"cell25194",3638.93470530957,-2994.39608389139,"5"
"cell25196",3490.75870146602,-3060.97808561847,"4"
"cell25197",3593.30470412597,-3088.08608632162,"5"
"cell25198",3519.4327022098,-3090.57008638605,"4"
"cell25206",3605.34670443833,-3072.96608592942,"5"
"cell25213",3514.95070209354,-3027.93008476123,"4"
"cell25216",3582.57282115519,-3249.42182355374,"5"
"cell25217",3517.39481946453,-3178.57382171601,"5"
"cell25218",3575.9848209843,-3188.67182197794,"5"
"cell25221",3567.23682075739,-3336.14042580314,"5"
"cell25224",3604.33482171968,-3187.75382195413,"5"
"cell25227",3574.25682093948,-3208.70582249761,"5"
"cell25231",3600.55482162163,-3159.40382121876,"5"
"cell25236",3640.02882264555,-3221.66582283378,"5"
"cell25238",3521.55281957239,-3208.81382250041,"5"
"cell25244",3630.90282240883,-3166.47782140225,"5"
"cell25249",3644.0248227492,-3280.47182435915,"5"
"cell25250",3492.77081882581,-3202.98182234913,"5"
"cell25254",3631.22682241723,-3316.16582528502,"5"
"cell25260",3593.58882144094,-3217.02182271332,"5"
"cell25261",3515.1808194071,-3239.16182328761,"5"
"cell25273",3580.62882110476,-3156.64982114732,"5"
"cell25278",3616.33560338989,-3432.98305550218,"5"
"cell25281",3563.19960201159,-3469.05505643785,"5"
"cell25284",3640.79760402441,-3409.70905489847,"5"
"cell25285",3559.79760192335,-3494.65105710179,"5"
"cell25286",3677.30160497129,-3428.06905537471,"5"
"cell25291",3571.2996022217,-3435.89905557781,"5"
"cell25297",3646.30560416728,-3425.90905531868,"5"
"cell25298",3666.06960467994,-3361.86505365744,"5"
"cell25303",3534.36360126361,-3437.14105561003,"5"
"cell25305",3532.52760121599,-3423.47905525565,"5"
"cell25308",3596.30160287023,-3339.88705308735,"5"
"cell25316",3484.73759997636,-3385.89505428076,"5"
"cell25317",3534.30960126221,-3362.45905367285,"5"
"cell25318",3668.28360473737,-3506.69305741414,"5"
"cell25324",3539.70960140228,-3501.83305728808,"5"
"cell25327",3643.01160408184,-3479.47705670819,"5"
"cell25328",3512.27760069072,-3380.71105414629,"5"
"cell25333",3635.93760389835,-3515.54905764386,"5"
"cell25344",3633.00560198724,-3562.36500285938,"5"
"cell25349",3549.25159981474,-3572.40900311992,"5"
"cell25350",3484.7215981409,-3606.48300400376,"5"
"cell25354",3551.89759988338,-3659.83500538766,"5"
"cell25356",3525.22159919143,-3610.42500410601,"5"
"cell25361",3645.3176023066,-3661.40100542828,"5"
"cell25367",3593.80160097033,-3601.3530038707,"5"
"cell25369",3567.39560028538,-3671.55300569162,"5"
"cell25372",3505.40359867737,-3665.93700554594,"5"
"cell25378",3588.13160082325,-3690.50700618327,"5"
"cell25379",3650.55560244247,-3611.99100414664,"5"
"cell25383",3675.287603084,-3709.67700668052,"5"
"cell25384",3602.00960118324,-3602.54100390151,"5"
"cell25385",3519.87559905276,-3574.78500318155,"5"
"cell25387",3494.60359839723,-3646.49700504169,"5"
"cell25389",3467.66179859452,-3859.41124361008,"5"
"cell25398",3513.50239978358,-3895.42924454436,"5"
"cell25402",3497.19439936057,-3929.98924544081,"5"
"cell25405",3634.62440292537,-3885.60124428943,"5"
"cell25406",3506.69839960709,-3853.0932434462,"5"
"cell25414",3646.77440324053,-3922.64524525031,"5"
"cell25417",3527.65040015057,-3824.90524271503,"5"
"cell25420",3546.11840062961,-3754.2192408815,"5"
"cell25421",3656.38640348986,-3752.76124084368,"5"
"cell25422",3617.29040247574,-3906.66124483571,"5"
"cell25425",3497.46439936757,-3841.15924313664,"5"
"cell25433",3612.53840235248,-3941.21584573202,"5"
"cell25436",3616.53440245614,-3850.28524337336,"5"
"cell25444",3521.22439998388,-3920.43124519288,"5"
"cell25445",3505.83439958468,-3770.74324131012,"5"
"cell25465",3639.35150277987,-4129.98588017002,"5"
"cell25472",3555.97550061718,-3982.56587634608,"5"
"cell25475",3478.05349859595,-4014.8038771823,"5"
"cell25486",3600.09350176156,-4078.79387884215,"5"
"cell25490",3534.6455000639,-4022.47187738121,"5"
"cell25497",3623.79950237647,-3959.07587573677,"5"
"cell25505",3535.50950008631,-4016.20787721872,"5"
"cell25509",3600.63350177556,-3995.09387667105,"5"
"cell25517",3577.26792511344,-4323.42683701217,"5"
"cell25521",3506.36592327431,-4237.35083477944,"5"
"cell25528",3497.7799230516,-4276.01483578235,"5"
"cell25533",3471.48192236945,-4280.76683590561,"5"
"cell25535",3606.37392586842,-4324.02083702758,"5"
"cell25543",3560.58192468062,-4213.53683416173,"5"
"cell25545",3564.68592478707,-4302.25883646309,"5"
"cell25550",3609.45192594826,-4217.64083426818,"5"
"cell25567",3602.20280868933,-4368.67864546552,"5"
"cell25569",3613.81280899048,-4501.62664891407,"5"
"cell25584",3550.14680733904,-4448.11264752597,"5"
"cell25586",3522.98480663449,-4486.93864853308,"5"
"cell25589",3486.69680569321,-4473.3306481801,"5"
"cell25594",3551.55080737546,-4503.30064895749,"5"
"cell25596",3503.00480611622,-4459.12864781171,"5"
"cell25599",3516.3428064622,-4444.65664743632,"5"
"cell25607",3591.40280840918,-4424.13664690405,"5"
"cell25611",3554.4668074511,-4522.90264946595,"5"
"cell25615",3470.76680528,-4511.02264915779,"5"
"cell25629",3490.05033324286,-4702.04760592431,"3"
"cell25637",3557.60433499515,-4583.13960283995,"5"
"cell25640",3548.04633474723,-4617.05160371959,"3"
"cell25641",3513.97233386338,-4687.14360553771,"3"
"cell25656",3487.56633317843,-4566.66960241273,"5"
"cell25657",3622.5123366788,-4665.38160497323,"5"
"cell25658",3552.74433486909,-4708.36560608819,"3"
"cell25660",3628.39833683148,-4597.50360321254,"5"
"cell25661",3500.04033350199,-4690.59960562736,"3"
"cell25662",3528.55233424157,-4624.28760390729,"3"
"cell25664",3562.51833512262,-4602.5796033442,"5"
"cell25676",3602.26233615354,-4565.75160238892,"5"
"cell25678",3553.5003348887,-4665.65160498023,"3"
"cell25687",3517.64433395863,-4693.8396057114,"3"
"cell25688",3517.64433395863,-4552.25160203874,"5"
"cell25691",3653.29233747721,-4623.74760389328,"5"
"cell25694",3635.24318278953,-4787.41770061105,"3"
"cell25697",3518.7651797682,-4837.69170191512,"3"
"cell25698",3489.60517901182,-4759.28369988129,"3"
"cell25706",3585.77918150648,-4910.21370379627,"3"
"cell25709",3528.21518001333,-4762.19969995692,"3"
"cell25711",3460.22917824984,-4846.00770213082,"3"
"cell25713",3566.44718100503,-4830.02370171621,"3"
"cell25715",3528.48518002033,-4916.36970395595,"3"
"cell25725",3500.56717929617,-4825.48770159855,"3"
"cell25728",3611.86118218303,-4910.53770380467,"3"
"cell25731",3503.80717938021,-4834.77570183948,"3"
"cell25732",3500.24317928776,-4863.71970259026,"3"
"cell25738",3634.00118275732,-4906.32570369542,"3"
"cell25739",3444.52057784237,-4840.22970198095,"3"
"cell25740",3478.48117872328,-4845.25170211121,"3"
"cell25742",3463.63117833808,-4927.49370424449,"3"
"cell25743",3613.75118223205,-4926.84570422769,"3"
"cell25746",3584.42918147147,-4934.40570442379,"3"
"cell25750",3496.46317918971,-4918.96170402318,"3"
"cell25755",3611.32118216902,-4771.21770019084,"3"
"cell25758",3465.89917839691,-4877.81370295584,"3"
"cell25760",3535.93718021363,-4840.87770199776,"3"
"cell25761",3492.79117909446,-4892.44770333543,"3"
"cell25763",3456.77317816019,-4782.9897004962,"3"
"cell25765",3541.0131803453,-4768.78770012781,"3"
"cell25766",3464.11717835069,-4859.88570249081,"3"
"cell25771",3542.14718037471,-4782.28770047799,"3"
"cell25774",3481.74395040795,-5004.80872837082,"3"
"cell25775",3479.04395033792,-4980.02272772789,"3"
"cell25777",3539.63195190951,-4965.3347273469,"3"
"cell25778",3637.6959544532,-4959.17872718722,"3"
"cell25780",3620.84795401618,-5098.87673081085,"3"
"cell25782",3498.86195085198,-5021.98072881624,"3"
"cell25783",3553.8879522793,-5090.29073058814,"3"
"cell25786",3489.68195061386,-5108.05673104897,"3"
"cell25787",3532.71995173022,-5012.47672856972,"3"
"cell25793",3514.79195126519,-5055.40672968328,"3"
"cell25794",3568.03595264629,-4982.23672778532,"3"
"cell25796",3562.58195250481,-5009.18272848427,"3"
"cell25797",3541.84595196694,-4942.93012676574,"3"
"cell25798",3603.62195356935,-5068.25873001665,"3"
"cell25799",3608.31995369121,-4988.87872795761,"3"
"cell25803",3523.05395147949,-5117.12873128429,"3"
"cell25806",3503.82995098084,-4985.53072787076,"3"
"cell25811",3623.92595409602,-5067.77273000404,"3"
"cell25815",3613.55795382708,-5127.01073154062,"3"
"cell25818",3585.47795309871,-5016.85072868317,"3"
"cell25820",3614.4759538509,-5051.62672958523,"3"
"cell25823",3631.91795430332,-5007.02272842824,"3"
"cell25828",3499.72595087439,-5067.82673000544,"3"
"cell25831",3457.44394977763,-5029.81072901934,"3"
"cell25838",3464.57194996253,-5135.32673175633,"3"
"cell25843",3573.27395278215,-5061.45472984016,"3"
"cell25848",3584.1279530637,-5121.71873140335,"3"
"cell25853",3490.81595064327,-5083.10873040184,"3"
"cell25854",3522.66414494812,-5247.96712398902,"3"
"cell25855",3487.18614402786,-5264.76112442464,"3"
"cell25861",3441.01614283025,-5233.76512362063,"3"
"cell25866",3443.66214289889,-5262.70912437141,"3"
"cell25869",3544.91214552522,-5296.89112525806,"3"
"cell25870",3514.94214474782,-5322.43312592059,"3"
"cell25872",3558.30414587259,-5216.3771231696,"3"
"cell25875",3476.06214373931,-5292.571125146,"3"
"cell25877",3565.97214607149,-5247.58912397921,"3"
"cell25878",3495.77214425057,-5291.86912512779,"3"
"cell25879",3629.36814771593,-5238.8951237537,"3"
"cell25881",3575.74614632502,-5250.28912404925,"3"
"cell25883",3571.75014622137,-5333.77312621474,"3"
"cell25885",3469.90614357963,-5315.89912575111,"3"
"cell25886",3521.42214491591,-5187.97312243283,"3"
"cell25888",3564.89214604348,-5315.6291257441,"3"
"cell25893",3596.5901468657,-5213.19112308696,"3"
"cell25895",3615.22014734894,-5245.42912392318,"3"
"cell25897",3544.37214551121,-5248.02112399042,"3"
"cell25899",3610.14414721727,-5295.43312522024,"3"
"cell25901",3498.47214432061,-5173.17712204903,"3"
"cell25908",3630.44814774394,-5179.11712220311,"3"
"cell25916",3624.02214757726,-5294.62312519923,"3"
"cell25917",3572.18214623258,-5221.39912329987,"3"
"cell25919",3476.65614375472,-5182.19512228295,"3"
"cell25921",3605.55414709821,-5225.71912341192,"3"
"cell25923",3458.56614328548,-5261.52112434059,"3"
"cell25931",3580.01214643568,-5287.71112501994,"3"
"cell25939",3563.34325744584,-5448.080483336,"3"
"cell25941",3613.6712587513,-5442.84248320013,"3"
"cell25946",3496.16725570336,-5418.43448256701,"3"
"cell25948",3517.76725626364,-5464.87448377162,"3"
"cell25952",3630.19525917992,-5377.23248149827,"3"
"cell25955",3586.99525805935,-5427.50648280233,"3"
"cell25962",3576.68125779182,-5479.07648414001,"3"
"cell25966",3546.22525700182,-5401.04648211598,"3"
"cell25972",3509.07325603813,-5532.0504855141,"3"
"cell25973",3559.8872573562,-5522.16848525777,"3"
"cell25977",3461.71525480971,-5491.60448446497,"3"
"cell25987",3596.76925831288,-5440.5204831399,"3"
"cell25989",3503.45725589246,-5369.13248128816,"3"
"cell25991",3515.55325620621,-5507.31848487258,"3"
"cell25994",3481.47925532237,-5551.49048601836,"3"
"cell26008",3596.06725829467,-5373.34448139742,"3"
"cell26016",3549.76788416505,-5565.7670905441,"3"
"cell26022",3516.55788330361,-5671.22909327969,"3"
"cell26024",3607.0618856512,-5548.05509008467,"3"
"cell26028",3455.53788172081,-5709.7850942798,"3"
"cell26031",3458.61588180065,-5689.21109374613,"3"
"cell26033",3467.74188203737,-5615.66309183836,"3"
"cell26035",3497.87388281897,-5606.53709160164,"3"
"cell26039",3589.40388519317,-5607.50909162685,"3"
"cell26041",3510.88788315654,-5641.4210925065,"3"
"cell26043",3457.75188177824,-5627.16509213671,"3"
"cell26048",3626.23188614845,-5571.59909069538,"3"
"cell26050",3494.90388274193,-5600.48909144476,"3"
"cell26062",3637.08588643,-5708.97509425879,"3"
"cell26065",3482.32188241556,-5693.74709386379,"3"
"cell26079",3484.04988246039,-5638.07309241965,"3"
"cell26086",3500.02081072703,-5870.26138618961,"3"
"cell26087",3597.54481325671,-5888.94538667426,"3"
"cell26094",3574.91881266981,-5788.12738405913,"3"
"cell26100",3616.66081375256,-5887.64938664064,"3"
"cell26102",3568.11481249332,-5948.77738822624,"3"
"cell26107",3448.99080940336,-5910.11338722333,"3"
"cell26111",3635.17741423286,-5781.21538387984,"3"
"cell26118",3562.98481236026,-5843.80138550326,"3"
"cell26121",3530.74681152403,-5759.61538331956,"3"
"cell26122",3574.000812646,-5776.46338375658,"3"
"cell26123",3506.39281089231,-5914.919387348,"3"
"cell26130",3580.21081280708,-5945.8613881506,"3"
"cell26132",3586.74481297657,-5860.81138594449,"3"
"cell26136",3559.09681225941,-5879.27938642353,"3"
"cell26140",3612.2328136377,-5834.62138526514,"3"
"cell26143",3524.15881135315,-5774.30338370055,"3"
"cell26145",3551.44598795101,-6045.61443633214,"3"
"cell26146",3606.90398938954,-6042.10443624109,"3"
"cell26148",3582.17198874801,-5990.31843489781,"3"
"cell26151",3582.54998875782,-6066.29643686861,"3"
"cell26154",3422.66138461046,-6084.44043733925,"3"
"cell26155",3549.66398790479,-5969.15043434873,"3"
"cell26156",3593.94398905337,-6081.68643726781,"3"
"cell26159",3577.63598863035,-6090.00243748352,"3"
"cell26161",3439.61198505014,-6014.61843552813,"3"
"cell26162",3440.90798508376,-5994.31443500146,"3"
"cell26168",3502.25198667496,-6136.65843869373,"6"
"cell26173",3470.76998585835,-6039.62043617666,"3"
"cell26174",3504.681986738,-6111.6024380438,"3"
"cell26177",3562.46198823676,-6072.07443701848,"3"
"cell26180",3460.61798559502,-6118.7304382287,"3"
"cell26181",3620.78198974952,-6117.59643819928,"6"
"cell26182",3449.76398531348,-6090.86643750593,"3"
"cell26183",3456.29798548296,-6018.34443562478,"3"
"cell26184",3582.98198876902,-6086.65443739668,"3"
"cell26185",3585.57398883626,-5969.15043434873,"3"
"cell26188",3454.29998543113,-6056.79243662208,"3"
"cell26191",3522.71798720583,-6026.87643584609,"3"
"cell26192",3484.32398620993,-5954.03043395653,"3"
"cell26197",3459.3219855614,-5950.30443385988,"3"
"cell26198",3493.82798645645,-6029.95443592593,"3"
"cell26201",3470.49998585135,-6063.65043679997,"3"
"cell26203",3503.54798670858,-6061.38243674114,"3"
"cell26204",3434.10398490727,-6031.30443596095,"3"
"cell26207",3469.20398581773,-6081.47043726221,"3"
"cell26209",3464.82998570427,-6014.78043553233,"3"
"cell26211",3467.47598577291,-6111.3864380382,"3"
"cell26212",3554.25398802385,-6020.1804356724,"3"
"cell26214",3555.00998804346,-6098.91243771464,"3"
"cell26215",3441.66398510337,-6131.85243856907,"6"
"cell26216",3475.46798598021,-6126.7764384374,"6"
"cell26220",3601.01798923686,-6070.34643697366,"3"
"cell26223",3511.26998690888,-6072.72243703529,"3"
"cell26233",3557.49398810789,-5988.15843484178,"3"
"cell26236",3478.53089633957,-6236.60666633025,"6"
"cell26238",3473.07689619809,-6267.60266713426,"6"
"cell26239",3593.22689931467,-6268.73666716367,"6"
"cell26240",3537.12089785933,-6296.60066788644,"6"
"cell26242",3436.78889525682,-6318.25466844812,"6"
"cell26245",3450.9908956252,-6183.63266495615,"6"
"cell26247",3597.38489942253,-6208.47266560048,"6"
"cell26248",3566.71289862692,-6168.13466455415,"6"
"cell26249",3512.17289721221,-6172.83266467601,"6"
"cell26254",3552.99689827114,-6344.82266913727,"6"
"cell26261",3481.82489642501,-6217.9226658456,"6"
"cell26262",3588.25889918581,-6239.19866639748,"6"
"cell26263",3429.82289507613,-6191.03066514805,"6"
"cell26265",3524.32289752737,-6217.32866583019,"6"
"cell26268",3503.31689698249,-6218.0306658484,"6"
"cell26271",3444.24089545012,-6278.4026674144,"6"
"cell26272",3516.65489732847,-6291.63266775757,"6"
"cell26274",3446.45489550754,-6223.32266598567,"6"
"cell26276",3568.92689868435,-6238.60466638207,"6"
"cell26277",3515.08889728785,-6319.44266847894,"6"
"cell26289",3480.8528963998,-6257.34266686812,"6"
"cell26292",3488.8988966085,-6341.69066905603,"6"
"cell26293",3521.73089746013,-6262.85066701099,"6"
"cell26294",3472.86089619249,-6170.34866461158,"6"
"cell26296",3616.87889992818,-6250.64666669443,"6"
"cell26304",3554.67089831457,-6322.52066855878,"6"
"cell26305",3584.91089909896,-6228.83066612855,"6"
"cell26308",3484.79489650205,-6268.03466714546,"6"
"cell26309",3424.20689493045,-6252.96866675466,"6"
"cell26314",3487.65689657629,-6177.47666479647,"6"
"cell26315",3498.34889685363,-6266.03666709363,"6"
"cell26316",3486.95489655808,-6303.94466807693,"6"
"cell26320",3460.45272606611,-6370.36789504811,"6"
"cell26321",3546.15072828904,-6374.95789516717,"6"
"cell26323",3443.87472563609,-6507.20389859751,"6"
"cell26326",3468.39072627202,-6538.68589941412,"6"
"cell26331",3512.18472740799,-6495.37789829075,"6"
"cell26332",3495.60672697797,-6511.19989870116,"6"
"cell26334",3595.12872955948,-6536.6338993609,"6"
"cell26335",3491.98872688413,-6457.36189730465,"6"
"cell26336",3476.43672648072,-6460.6018973887,"6"
"cell26337",3517.74672755226,-6525.45589907095,"6"
"cell26341",3489.07272680849,-6538.95589942113,"6"
"cell26342",3601.01472971216,-6432.52189666033,"6"
"cell26343",3604.1467297934,-6460.7098973915,"6"
"cell26345",3489.39672681689,-6403.52389590815,"6"
"cell26346",3490.74672685191,-6486.95389807224,"6"
"cell26348",3599.93472968414,-6452.01589716598,"6"
"cell26349",3538.10472808033,-6379.81789529324,"6"
"cell26356",3433.99272537977,-6509.09389864653,"6"
"cell26358",3614.29873005673,-6423.71989643201,"6"
"cell26359",3609.76272993907,-6484.30789800361,"6"
"cell26362",3452.35272585601,-6428.57989655808,"6"
"cell26363",3582.27672922611,-6389.96989555657,"6"
"cell26364",3530.11272787303,-6438.51589681581,"6"
"cell26365",3552.79272846133,-6462.27589743212,"6"
"cell26366",3583.78872926533,-6402.01189586893,"6"
"cell26367",3526.11672776937,-6386.18989545852,"6"
"cell26369",3470.11872631684,-6511.68589871377,"6"
"cell26371",3426.75672519207,-6410.86789609864,"6"
"cell26373",3538.91472810134,-6359.94589477777,"6"
"cell26374",3555.06072852015,-6436.94989677519,"6"
"cell26375",3585.89472931996,-6431.27989662811,"6"
